animal,ch,bf,isi_cv,sync_n,r_max,r,d_max,d,sfr,br,bdur_max,bdur,nspikes_burst_max,nspikes_burst,p_bursting_time,p_bursting_spike,ibi_cv
4,16,12126.0,1.299872405411921,20,0.03510053765422224,0.010458049022729276,0.3999681775611955,0.11999876152994415,0.9217877094972067,0.00558659217877095,0.08466432000000168,0.08466432000000168,4.0,4.0,0.00047298502793297027,0.024242424242424242,
4,17,9190.0,0.9681679191371468,14,0.020559544963917546,0.009116305745737399,0.7999351384856902,0.38568930505531035,0.9106145251396648,0.0,,,,4.0,,,
4,18,9190.0,0.9196196618432891,18,0.052221856817097234,0.017272928472280093,0.7999351384856902,0.3888661556947718,0.8212290502793296,0.0,,,,4.0,,,
4,19,9190.0,1.0448235839526936,15,0.022861803736267772,0.010698564189891551,0.7999351384856902,0.3533125437648658,0.770949720670391,0.0111731843575419,0.2678374399999939,0.2471321599999925,4.0,3.5,0.002761253184357458,0.050724637681159424,
4,20,9190.0,0.9750836196648747,11,0.021040824485753912,0.011264284894134412,0.6999807649969901,0.227257869807445,0.8491620111731844,0.027932960893854747,0.17653760000000318,0.10769203199999992,3.0,3.0,0.003008157318435752,0.09868421052631579,1.155062575280888
4,21,9190.0,1.1018583082134992,13,0.022861803736267772,0.011941732493456128,0.7999351384856902,0.261522888557935,0.7597765363128491,0.0,,,,3.0,,,
4,22,9190.0,0.828347090772696,16,0.04023860056021222,0.01284719181332811,0.7999351384856902,0.3749793075918736,0.9385474860335196,0.01675977653631285,0.18337791999999808,0.12779519999999542,3.0,3.0,0.002141818994413331,0.05357142857142857,0.0981935941819527
4,24,9190.0,0.930352357155069,17,0.02659591747153533,0.012947174710115895,0.7999351384856902,0.3823292939232841,0.8435754189944135,0.01675977653631285,0.4292198400000018,0.2846037333333336,4.0,3.6666666666666665,0.004769894972067044,0.0728476821192053,0.9873728849318536
4,25,8000.0,1.0292220920115354,18,0.052221856817097234,0.012482396538490636,1.0,0.5944837362400919,0.9888268156424581,0.01675977653631285,0.17887232000000353,0.16267946666666688,3.0,3.0,0.002726471508379892,0.05084745762711865,0.44168067093349933
5,1,9190.0,0.9897457004002798,12,0.01656123278494038,0.010748669107509911,0.0,0.0,0.6480446927374302,0.01675977653631285,0.25853951999999936,0.19304447999999516,3.0,3.0,0.0032353823463686336,0.07758620689655173,0.691499641377112
5,2,11314.0,0.9015743134076517,15,0.03561058129102721,0.01358852164510304,0.0,0.0,0.8212290502793296,0.00558659217877095,0.8112127999999998,0.8112127999999998,6.0,6.0,0.004531915083798882,0.04081632653061224,
5,3,10556.0,0.8913901840602384,14,0.029132684517927127,0.012989865238030055,0.1999264891498716,0.014280463510705114,0.8156424581005587,0.0111731843575419,0.22527999999999793,0.21182463999999612,3.0,3.0,0.002366755754189901,0.0410958904109589,
5,4,9849.0,1.0006798308071587,15,0.022305849522734074,0.010371586331213071,0.20005992034963788,0.01999815396449186,0.7206703910614525,0.0111731843575419,0.24891391999997836,0.2134630399999864,4.0,3.5,0.0023850618994411886,0.05426356589147287,
5,5,9849.0,0.963536004530929,17,0.02459999085311949,0.013544829208224531,0.20005992034963788,0.023528612323500564,0.7486033519553073,0.0111731843575419,0.5053644800000043,0.47505408000000315,5.0,4.5,0.005307866815642493,0.06716417910447761,
5,7,10556.0,0.9994731992808213,19,0.02350359122925218,0.012046020708746693,0.1999264891498716,0.026315816291138994,0.7430167597765364,0.0111731843575419,0.5983846400000061,0.3902464000000023,5.0,4.0,0.004360294972067065,0.06015037593984962,
5,8,11314.0,1.0465852866411738,20,0.038039301661885815,0.013902299227228077,0.2999723094673778,0.04000689852420798,0.8100558659217877,0.03910614525139665,0.21909504000001334,0.1405864228571446,4.0,3.142857142857143,0.0054977930726257665,0.15172413793103448,0.650120340048654
5,9,9849.0,0.9430798913866333,17,0.029589384204730167,0.01078614061921296,0.10001410003213165,0.017643564069529605,0.8212290502793296,0.0223463687150838,0.21688319999999806,0.20143104000000278,3.0,3.0,0.004501252290502855,0.08163265306122448,1.1268600926604864
5,10,11314.0,0.9961040597991782,10,0.03167465894914176,0.01364250295964412,0.20005992034963777,0.06002114813342879,0.7486033519553073,0.0,,,,3.0,,,
5,11,11314.0,1.088064440563472,12,0.038039301661885815,0.013473782044397628,0.20005992034963777,0.041680471751398475,0.7150837988826816,0.01675977653631285,0.26300415999999993,0.21165397333333358,3.0,3.0,0.0035472732960893896,0.0703125,0.9297710372539172
5,12,11314.0,0.9965296263058111,10,0.015855729509160935,0.009966621363295753,0.2999723094673778,0.0400018129784884,0.7318435754189944,0.0111731843575419,0.22650879999999907,0.2194227200000014,3.0,3.0,0.002451650502793312,0.04580152671755725,
5,13,11314.0,1.036589026178397,12,0.02379127800231409,0.014397497564609387,0.20005992034963777,0.025008811722261996,0.7150837988826816,0.0111731843575419,0.2784870399999999,0.18278399999999984,4.0,3.5,0.0020422793296089366,0.0546875,
5,14,11314.0,1.1230051614030385,13,0.01568011000235653,0.010415219627038824,0.2999723094673778,0.06154907465262766,0.776536312849162,0.0,,,,3.5,,,
5,15,9849.0,1.0119878267365465,11,0.015993939584376126,0.009543778863364435,0.20005992034963788,0.0909334437693468,0.7430167597765364,0.0,,,,3.5,,,
5,17,6063.0,1.0193924247118689,10,0.02459999085311949,0.009845588631179741,0.9000053485428832,0.4099906902015141,0.6201117318435754,0.00558659217877095,0.03530752000000348,0.03530752000000348,3.0,3.0,0.00019724871508381832,0.02702702702702703,
5,18,6063.0,1.0191679532265758,14,0.023258422712461053,0.01060978628152184,0.9000053485428832,0.4714165219291984,0.6871508379888268,0.0111731843575419,0.2587852800000121,0.24674304000000602,3.0,3.0,0.0027569054748604023,0.04878048780487805,
5,19,6063.0,0.972484500552281,18,0.02379127800231409,0.011571239720790459,0.9000053485428832,0.42776388077377164,0.7262569832402235,0.0223463687150838,0.24887295999999992,0.17884159999999927,3.0,3.0,0.003996460335195514,0.09230769230769231,0.7851734400418627
5,20,6063.0,0.9711133849333283,15,0.021116975533464012,0.012493018122495642,0.9000053485428832,0.5466521389163271,0.8100558659217877,0.01675977653631285,0.40243199999999035,0.1915426133333303,4.0,3.3333333333333335,0.0032102113966479937,0.06896551724137931,0.36112710557648403
5,21,6063.0,0.897036466981468,14,0.02269199634552939,0.009642813393600807,0.9000053485428832,0.40713995640469003,0.7877094972067039,0.0,,,,3.3333333333333335,,,
5,22,6063.0,1.1832205642190428,7,0.020964396962885965,0.011325918573994323,0.9000053485428832,0.4428365333078215,0.8044692737430168,0.0335195530726257,0.19816448000000264,0.13400064,3.0,3.0,0.00449164156424581,0.125,0.7294474054927752
5,24,6964.0,1.073357183320009,16,0.029589384204730167,0.01494091163276575,0.7001209679926735,0.4312852132078693,0.7206703910614525,0.0111731843575419,0.24981504000000143,0.18354176000000422,4.0,3.5,0.0020507459217877565,0.05426356589147287,
5,25,6964.0,1.0714442265025805,14,0.01790630865398073,0.010400950666689912,0.7001209679926735,0.37143164980952464,0.5754189944134078,0.0,,,,3.5,,,
5,26,6063.0,0.9418357917740422,12,0.022778142202270122,0.0098414295714157,0.9000053485428832,0.39165054249090664,0.776536312849162,0.01675977653631285,0.24121343999999567,0.2091963733333273,3.0,3.0,0.003506084469273642,0.06474820143884892,0.7062310742348799
5,27,6964.0,1.0763335831817658,10,0.021916934924534195,0.010957348456054922,0.7001209679926735,0.420034300807181,0.7988826815642458,0.0111731843575419,0.41148416000000054,0.2904883199999997,4.0,4.0,0.0032456795530726224,0.055944055944055944,
5,28,6063.0,0.9966499979192144,9,0.023258422712461053,0.010085437083155815,0.9000053485428832,0.42221175274686024,0.7653631284916201,0.0111731843575419,0.799907840000003,0.5084569599999966,5.0,4.5,0.00568108335195527,0.06569343065693431,
5,29,8000.0,1.0481763159833792,0,,,,,2.8268156424581004,0.05027932960893855,0.06721535999999873,0.05279288888889116,3.0,3.0,0.002654391061452628,0.0533596837944664,0.730463854868082
6,1,18379.0,1.005518345063529,1,0.01652115659913337,0.01652115659913337,0.0,0.0,1.3407821229050279,0.0223463687150838,0.14118912000000705,0.08152064000000325,3.0,3.0,0.0018216902793296817,0.05,0.11779036629968576
6,2,18379.0,1.0711679240160876,3,0.009922272837354352,0.008526793466565702,0.0,0.0,0.9776536312849162,0.027932960893854747,0.182026239999999,0.14266367999999688,3.0,3.0,0.003985018994413321,0.08571428571428572,0.22194294641888307
6,3,18379.0,1.1702186170410895,4,0.01652115659913337,0.010820897735755711,0.0,0.0,2.357541899441341,0.0335195530726257,0.16228352000000257,0.07075839999999782,5.0,3.5,0.002371789944134005,0.04976303317535545,1.2650313891233584
6,4,18379.0,0.8194227497807218,1,0.005505914456160846,0.005505914456160846,0.0,0.0,7.212290502793296,0.01675977653631285,0.05099520000000268,0.03234474666666406,4.0,3.3333333333333335,0.0005420907262569395,0.0077459333849728895,0.9463356634168646
6,5,18379.0,0.9061437933040422,2,0.005505914456160846,0.005501612227291539,0.0,0.0,5.709497206703911,0.01675977653631285,0.1333247999999969,0.06990506666666718,6.0,4.333333333333333,0.0011715932960893942,0.012720156555772993,1.000724663778925
6,6,17148.0,1.22707853105278,3,0.015606908706798305,0.009537865414472236,0.0,0.0,0.8212290502793296,0.0223463687150838,0.10031104000000113,0.06614016000000156,4.0,3.75,0.0014779924022346716,0.10204081632653061,0.84689694380125
6,7,18379.0,1.0556978986933157,1,0.009922272837354352,0.009922272837354352,0.0,0.0,7.067039106145251,0.0782122905027933,0.15478784000000445,0.039023177142856316,7.0,3.857142857142857,0.0030520920670390416,0.042687747035573126,0.9581979840769692
6,8,18379.0,1.0363061144552053,1,0.010418203759494066,0.010418203759494066,0.0,0.0,14.597765363128492,0.2346368715083799,0.029368320000003223,0.009529051428572834,5.0,3.1666666666666665,0.0022358668156427877,0.050899349406812094,0.9696239149087653
6,9,18379.0,0.7656718926403924,1,0.047539084773449765,0.047539084773449765,0.0,0.0,15.513966480446927,0.0,,,,3.1666666666666665,,,
6,10,18379.0,0.9663520770761348,7,0.15422118950247815,0.041421478015271955,0.0,0.0,4.983240223463687,0.03910614525139665,0.2225356799999929,0.056770559999998325,7.0,3.5714285714285716,0.0022200777653630633,0.028026905829596414,0.5950817103921011
6,11,18379.0,0.953357115706358,5,0.16415635126036557,0.05607596812543893,0.0,0.0,12.502793296089385,0.0782122905027933,0.029245440000003953,0.01382692571428658,4.0,3.2142857142857144,0.0010814355307263246,0.020107238605898123,0.8759383679506999
6,12,18379.0,0.9238317711244868,6,0.05221464608550163,0.028724019885822388,0.0,0.0,5.843575418994414,0.0335195530726257,0.07241728000001046,0.03538944000000358,5.0,3.5,0.0011862382122906228,0.020076481835564052,0.6471274194735568
6,13,18379.0,0.8985408344031903,4,0.16415635126036557,0.08924384976852455,0.0,0.0,9.731843575418994,0.0446927374301676,0.02416639999999859,0.016266239999998433,5.0,3.5,0.0007269827932960193,0.016073478760045924,0.3782202954982973
6,14,18379.0,0.9854750758013263,6,0.05221464608550163,0.03184076574907744,0.0,0.0,0.7206703910614525,0.01675977653631285,0.47071231999998986,0.29233151999999524,4.0,3.6666666666666665,0.004899410949720591,0.08527131782945736,0.22626097959002728
6,15,18379.0,0.8778108779107154,3,0.057403181358433246,0.027311276274702697,0.0,0.0,0.5027932960893855,0.0111731843575419,0.9306931200000008,0.6303948800000008,5.0,4.0,0.007043518212290511,0.08888888888888889,
6,16,18379.0,0.9144243334734772,4,0.057403181358433246,0.025325736661320375,0.0,0.0,0.547486033519553,0.0111731843575419,0.29724672000000396,0.26609664000000066,3.0,3.0,0.0029731468156424653,0.061224489795918366,
6,17,18379.0,1.2020317558924973,0,,,,,1.1508379888268156,0.0335195530726257,0.15941631999999117,0.10099370666666403,3.0,3.0,0.003385263910614437,0.08737864077669903,0.9227297091566424
6,18,13929.0,1.1023283765732068,1,0.007417354222357425,0.007417354222357425,0.0,0.0,1.675977653631285,0.0335195530726257,0.19734527999997908,0.08275285333333689,4.0,3.1666666666666665,0.0027738386592179964,0.06333333333333334,1.0827877010710945
6,19,18379.0,1.0558097966213493,2,0.012448407678530685,0.009932880950444055,0.0,0.0,1.7318435754189945,0.03910614525139665,0.10764288000000022,0.07729152000000436,4.0,3.142857142857143,0.0030225734078213992,0.07096774193548387,1.0211415042917353
6,20,18379.0,0.9476999229754243,5,0.023789502998307264,0.011253497223700077,0.0,0.0,1.3743016759776536,0.01675977653631285,0.2295808000000008,0.14635007999999772,4.0,3.6666666666666665,0.00245279463687147,0.044715447154471545,0.9606098006153632
6,21,18379.0,0.7463915787368209,2,0.026133178999721778,0.024961340999014522,0.0,0.0,13.195530726256983,0.027932960893854747,0.01118207999999754,0.005152768000002084,3.0,3.0,0.00014393206703916436,0.006350550381033023,0.5241334089130255
6,22,18379.0,0.9301501585592777,2,0.026133178999721778,0.017533053961985585,0.0,0.0,14.87709497206704,0.0446927374301676,0.024535039999999952,0.012584959999994316,4.0,3.25,0.0005624563128489079,0.00976342470897484,0.4319111393332832
6,23,18379.0,0.9906782768869512,1,0.015606908706798305,0.015606908706798305,0.10001794956678867,0.10001794956678867,0.6759776536312849,0.01675977653631285,0.27082751999999743,0.11830613333332944,3.0,3.0,0.0019827843575418343,0.0743801652892562,0.6415063771801922
6,24,18379.0,0.9375378609477623,0,,,,,7.625698324022347,0.055865921787709494,0.04395008000000189,0.022388735999998816,4.0,3.1,0.0012507673743016097,0.02271062271062271,0.679213485816623
6,25,18379.0,0.8877666206906951,3,0.012623609958096908,0.009315516143530739,0.0,0.0,0.7039106145251397,0.01675977653631285,0.2315878399999889,0.1492036266666569,3.0,3.0,0.0025006194413406185,0.07142857142857142,0.17832814825678459
6,26,18379.0,1.0485031682222858,3,0.01581278834194754,0.009141803043296249,0.0,0.0,0.6480446927374302,0.0223463687150838,0.2834022399999867,0.24546303999999708,3.0,3.0,0.005485207597765298,0.10344827586206896,0.8220711676255664
6,27,18379.0,0.8986925876341055,0,,,,,13.217877094972067,0.0223463687150838,0.06811648000001469,0.02711552000001305,6.0,3.75,0.0006059334078215206,0.006339814032121725,0.9719692685971955
6,28,18379.0,1.0390335406823328,5,0.007642745383468765,0.006171422148919372,0.10001794956678867,0.020003589913357732,2.340782122905028,0.03910614525139665,0.08179712000000006,0.05277988571429239,3.0,3.0,0.0020640178770952333,0.050119331742243436,0.6288055990107678
6,29,18379.0,1.0248075185772774,4,0.00881135930987782,0.006778116299838224,0.0,0.0,1.5363128491620113,0.0111731843575419,0.060375039999996716,0.04546559999999289,3.0,3.0,0.0005079955307261775,0.02181818181818182,
6,30,18379.0,0.934805526696079,4,0.006977630728037227,0.006229669334439537,0.10001794956678867,0.025004487391697167,4.324022346368715,0.0446927374301676,0.07520256000000103,0.039884800000001164,4.0,3.25,0.0017825608938548006,0.03359173126614987,0.9246125969272159
6,31,18379.0,1.0623377967717897,4,0.01581278834194754,0.009944211534491947,0.0,0.0,1.687150837988827,0.0335195530726257,0.11255808000001366,0.08471210666666391,3.0,3.0,0.0028395119553071705,0.059602649006622516,1.0791552186867095
6,32,18379.0,0.9295998517899897,0,,,,,1.541899441340782,0.0223463687150838,0.18726911999999984,0.1200947199999991,4.0,3.25,0.0026836808938547284,0.04710144927536232,0.35955666201260883
7,4,19698.0,0.8931915688337384,2,0.0686021150482613,0.04921938825527651,0.0,0.0,2.5714285714285716,0.03361344537815126,0.8377958399999983,0.2533888000000002,10.0,4.75,0.008517270588235301,0.06209150326797386,0.6571881836358521
7,5,19698.0,0.9940174040474398,3,0.0686021150482613,0.03933395383047756,0.0,0.0,5.6722689075630255,0.08403361344537816,0.06746112000000082,0.032681983999999,4.0,3.2,0.0027463852100839494,0.047407407407407405,0.9693499134866447
7,7,19698.0,0.9225767000577593,6,0.26721332169816076,0.09567550814712285,0.0,0.0,7.319327731092437,0.03361344537815126,0.022077439999996784,0.01737727999999894,3.0,3.0,0.0005841102521008047,0.013777267508610792,0.786885082686599
7,8,19698.0,0.8146493326946659,6,0.3705515822615789,0.12180727700448828,0.0,0.0,15.260504201680673,0.04201680672268908,0.010239999999999583,0.007634944000003685,3.0,3.0,0.00032079596638670945,0.008259911894273128,0.8575301849996924
7,9,19698.0,0.84717961294273,5,0.3705515822615789,0.12469491832012838,0.0,0.0,14.428571428571429,0.08403361344537816,0.013189119999999832,0.007729152000001171,3.0,3.0,0.0006495085714286699,0.017472335468841003,0.7927431474325841
7,10,19698.0,0.9648245498596386,5,0.06050957922259103,0.04189150512305707,0.0,0.0,9.117647058823529,0.04201680672268908,0.020971520000003352,0.013287423999999248,3.0,3.0,0.0005582951260503885,0.013824884792626729,1.1414673738408623
7,11,19698.0,1.0150925708184657,6,0.06050957922259103,0.03202389717487307,0.0,0.0,2.9831932773109244,0.058823529411764705,0.12156927999998857,0.06575835428571246,4.0,3.4285714285714284,0.0038681384873948507,0.0676056338028169,0.7955243102830648
7,12,19698.0,0.8988811927509786,6,0.03574266609561171,0.018539070849590857,0.0,0.0,2.672268907563025,0.04201680672268908,0.08146944000000023,0.04634214400000207,4.0,3.2,0.0019471489075631122,0.050314465408805034,0.944309886154791
7,13,19698.0,0.9554528539661347,6,0.02130713385531323,0.012704750562752352,0.0,0.0,2.2857142857142856,0.01680672268907563,0.1450393599999984,0.09635839999999263,4.0,3.5,0.0016194689075629013,0.025735294117647058,
7,14,19698.0,1.0010687159784466,2,0.014791708494115282,0.012229377519298236,0.0,0.0,2.3781512605042017,0.04201680672268908,0.7120895999999988,0.22203596799999872,10.0,5.0,0.009329242352941122,0.08833922261484099,1.0686332288352753
7,15,19698.0,1.0998957964092,3,0.01585537898537731,0.014941985552780595,0.0,0.0,0.6218487394957983,0.01680672268907563,0.5884313599999995,0.41183232000000114,4.0,3.5,0.006921551596638675,0.0945945945945946,
7,16,19698.0,0.8848827361691756,1,0.01585537898537731,0.01585537898537731,0.0,0.0,0.6302521008403361,0.0,,,,3.5,,,
7,17,2639.0,1.0164253998273567,6,0.044894222906373925,0.02349444871400193,0.0,0.0,1.8403361344537814,0.04201680672268908,0.0720895999999982,0.051118079999997956,3.0,3.0,0.002147818487394872,0.0684931506849315,1.0854653907630663
7,18,2639.0,0.9486993854107054,6,0.12901361249678597,0.060166852706467634,2.200040471774623,0.5666801572582076,2.2941176470588234,0.06722689075630252,0.800440320000007,0.14732799999999857,10.0,3.875,0.009904403361344441,0.11355311355311355,1.198534611541059
7,19,6063.0,0.915807642725405,6,0.12901361249678597,0.05220297080480304,1.2000404717746231,0.20000674529577053,2.857142857142857,0.05042016806722689,0.06725632000000026,0.06003370666666689,4.0,3.1666666666666665,0.003026909579831944,0.05588235294117647,0.5007946475092416
7,22,9190.0,1.1083692069488098,9,0.0285487183549353,0.016341013909276978,1.09991238911774,0.18888282535480505,0.40336134453781514,0.01680672268907563,0.8318976000000049,0.48951296000000255,4.0,3.5,0.008227108571428615,0.14583333333333334,
7,24,10556.0,0.9198033280724547,7,0.0402235409132717,0.02049047198247084,0.799959528225377,0.1428408596250355,0.4957983193277311,0.0,,,,3.5,,,
7,25,11314.0,1.0181531264094148,7,0.0402235409132717,0.01561727300772806,2.100045820317506,0.47143192547539525,0.7142857142857143,0.0,,,,3.5,,,
7,26,12126.0,0.7925020488657013,8,0.03366673148802192,0.014306804341593846,2.2000404717746234,0.7125042255552013,0.6386554621848739,0.0,,,,3.5,,,
7,27,12126.0,1.0691089235437734,5,0.027236547330282135,0.018104703687580194,0.3999669609244946,0.07999339218489891,0.680672268907563,0.01680672268907563,0.19529728000000546,0.10287104000000369,3.0,3.0,0.0017289250420168688,0.07407407407407407,
7,18,2639.0,0.9486993854107054,6,0.12901361249678597,0.060166852706467634,2.200040471774623,0.5666801572582076,2.2941176470588234,0.06722689075630252,0.800440320000007,0.14732799999999857,10.0,3.875,0.009904403361344441,0.11355311355311355,1.198534611541059
7,29,12126.0,0.9404213028222544,7,0.04304532076331295,0.02266552344900219,0.3999669609244946,0.10000029773660495,0.8823529411764706,0.01680672268907563,0.2110259199999973,0.1856511999999988,3.0,3.0,0.0031201882352940974,0.05714285714285714,
7,30,12126.0,0.845352752917662,7,0.05292366519283331,0.026374143371137884,0.3999669609244946,0.10000029773660495,0.8487394957983193,0.0,,,,3.0,,,
7,31,12126.0,0.8290927266103588,8,0.05292366519283331,0.022503108858917736,2.2000404717746234,0.4499984980155129,0.6134453781512605,0.0,,,,3.0,,,
7,32,12996.0,0.9468014795507659,1,0.010164256795897102,0.010164256795897102,0.0999639212285919,0.0999639212285919,0.957983193277311,0.0,,,,3.0,,,
8,7,16000.0,0.9313089878564541,14,0.02707620444626362,0.013093402208574512,0.0,0.0,1.5798319327731092,0.01680672268907563,0.2068479999999937,0.15589375999999078,4.0,3.5,0.0026200631932771557,0.03723404255319149,
8,8,17148.0,1.0436285851543048,16,0.042921242145210314,0.01485806827866501,0.0,0.0,1.2521008403361344,0.025210084033613446,0.16080895999999711,0.10070698666667018,4.0,3.6666666666666665,0.002538831596638744,0.0738255033557047,0.99981601365273
8,9,17148.0,1.0413933361602659,14,0.12634939825015976,0.02868785393846009,0.09996841715488568,0.007140601225348977,2.310924369747899,0.03361344537815126,0.07073791999999912,0.04397055999999999,3.0,3.0,0.0014780020168067224,0.04363636363636364,0.3237699689275905
8,10,18379.0,0.9278752701715267,7,0.24739893246897698,0.0586825473905496,0.10001794956678867,0.014288278509541239,7.957983193277311,0.04201680672268908,0.023183360000004427,0.020144128000001517,3.0,3.0,0.0008463919327731729,0.01583949313621964,0.921363604987174
8,11,19698.0,0.919254698011527,6,0.24739893246897698,0.07996255491322507,0.2000088334771642,0.06666961115905473,6.7478991596638656,0.05042016806722689,0.028303360000002442,0.020002133333334376,3.0,3.0,0.0010085109243698003,0.0224159402241594,0.6623395379564818
8,12,19698.0,1.095470899970073,8,0.05685085689576211,0.024066962871213966,0.2000088334771642,0.06250106885808798,2.73109243697479,0.058823529411764705,0.1012940800000024,0.056173714285716665,5.0,3.5714285714285716,0.0033043361344539217,0.07692307692307693,0.6235472567883606
8,13,19698.0,1.1651269554100188,13,0.058499592583121464,0.026392577692679366,0.2999772506320498,0.06153736934590413,0.8823529411764706,0.0,,,,3.5714285714285716,,,
8,14,19698.0,0.9876452266110924,13,0.058499592583121464,0.01835590350661152,0.2999772506320498,0.06153736934590413,0.680672268907563,0.0,,,,3.5714285714285716,,,
8,15,19698.0,0.9663844311556994,7,0.036224981367518706,0.022046038208056902,0.2999772506320498,0.07142658344417342,0.7142857142857143,0.0,,,,3.5714285714285716,,,
8,16,19698.0,0.9599954165767607,18,0.036224981367518706,0.015802865383476875,3.100226393916213,0.30000976737592727,0.7815126050420168,0.01680672268907563,0.19742720000000702,0.17119232000001006,3.0,3.0,0.002877181848739665,0.06451612903225806,
8,17,2462.0,1.0582371147471075,2,0.16158647056815184,0.08454063445173642,2.8001376553325152,1.4000688276662576,3.9243697478991595,0.14285714285714285,0.0818380800000007,0.03735552000000114,5.0,3.3529411764705883,0.00533650285714302,0.12205567451820129,0.6452263424645923
8,18,8000.0,0.9593726379762858,6,0.16158647056815184,0.03360358849751568,1.2999772506320497,0.5999924168773498,7.310924369747899,0.07563025210084033,0.06262783999999755,0.02042083555555448,5.0,3.3333333333333335,0.0015444329411763893,0.034482758620689655,0.6338684741529637
8,21,2462.0,1.0338251982157622,1,0.007007726143770668,0.007007726143770668,0.0,0.0,2.831932773109244,0.04201680672268908,0.06717439999999897,0.05278105599999918,4.0,3.2,0.002217691428571394,0.04747774480712166,0.9256049562528763
8,24,2462.0,1.2134960544708864,5,0.09988069562450444,0.02842990718691892,2.8001376553325152,0.560027531066503,0.8151260504201681,0.008403361344537815,0.3466854400000017,0.3466854400000017,4.0,4.0,0.002913323025210098,0.041237113402061855,
8,25,2297.0,1.071241954556914,11,0.09988069562450444,0.0209760236998878,3.100226393916213,1.100087983074278,1.7058823529411764,0.05042016806722689,0.17891327999998907,0.08759295999999672,4.0,3.1666666666666665,0.004416451764705717,0.09359605911330049,0.9852256478733441
8,16,19698.0,0.9599954165767607,18,0.036224981367518706,0.015802865383476875,3.100226393916213,0.30000976737592727,0.7815126050420168,0.01680672268907563,0.19742720000000702,0.17119232000001006,3.0,3.0,0.002877181848739665,0.06451612903225806,
8,27,12126.0,0.976963012651466,7,0.01742146632731875,0.01235233209241302,2.400280965722968,0.728635743414371,10.672268907563025,0.04201680672268908,0.017039359999998283,0.006881279999998924,4.0,3.4,0.0002891294117646607,0.013385826771653543,0.9922096872380857
8,28,12126.0,1.3008546461590442,12,0.09555350001505714,0.03268418960342808,2.400280965722968,0.4833306444488072,1.184873949579832,0.11764705882352941,7.192043519999999,0.5611900342857131,39.0,6.5,0.06602235697478978,0.6453900709219859,1.88648140453183
8,29,12126.0,1.3858292461568025,13,0.09870922408282695,0.03358940130519162,2.400280965722968,0.6307815136855766,1.0252100840336134,0.1092436974789916,0.48783360000000897,0.13727586461538896,13.0,4.6923076923076925,0.014996523025210559,0.5,1.3908991595467866
8,30,12126.0,1.3463852167629975,11,0.09311052128738563,0.0311499375599691,2.400280965722968,0.47272847173661964,0.9495798319327731,0.08403361344537816,0.5011046400000012,0.10874880000000295,6.0,3.7,0.009138554621848987,0.3274336283185841,1.264480442430147
8,31,12126.0,1.2493740539532776,11,0.09870922408282695,0.02943441785326982,2.300201060616434,0.47272986470172784,1.2857142857142858,0.09243697478991597,0.4999577600000009,0.09693742545454688,11.0,3.8181818181818183,0.008960602352941308,0.27450980392156865,1.1198713719888724
8,32,12126.0,0.9641115856789628,9,0.023800059751086608,0.012264123523830071,0.6999454281932453,0.3110813581533165,1.2605042016806722,0.025210084033613446,0.07041024000000107,0.03194880000000211,3.0,3.0,0.0008054319327731624,0.06,0.9998579250500003
